"id","bookId","day","flowType","type","payType","money","name","description"
"639061b5-5373-4e96-a8cd-0138c09964e2","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-08","支出","爱车养车","支付宝","2","P云停车平台","停车支付2.00元(鲁QV726S)-"
"5b75ef14-dc17-4bc3-b0cf-9eee42594f2d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-08","支出","日用百货","支付宝","15","中驿超市","中驿超市-"
"a9563ca5-2e5a-4ca0-97d4-c1eee3548af5","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-08","支出","数码电器","支付宝","175","凌云销售部","郯城县红花乡供销加油站-2024040809445319030118-"
"ba628bbb-5ac7-4432-a50e-f97c4a901b4f","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-08","不计收支","投资理财","支付宝","1.06","易方达增金宝A","余额宝-2024.04.07-收益发放-"
"642e4cfa-e2e1-4b8b-9c2b-9149ad40bfd2","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-08","收入","投资理财","京东金融","0.06","京东小金库收益","京东小金库-小金库零用钱-"
"c6bbfef6-2104-4007-a99e-69d97b6deeaf","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-07","支出","数码电器","支付宝","3.28","套天**店","适用红米k60钢化膜k70手机小米14全屏note13pro/12turbo至尊11tpro防窥k40k50膜red-"
"e767dded-f52a-46e7-9e50-6871ca27af61","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-07","支出","亲友代付","支付宝","189","爱金木(倪潇)","亲情卡-"
"88034cf1-4f3d-4f02-9623-18909a623c9f","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-07","支出","文化休闲","支付宝","1.98","东南**3","正宗垂盆草花苗可食用吊兰垂盆草阳台盆栽花卉绿植四季常青-"
"7abaa819-fb52-41e2-98f5-0fe1d59bfd45","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-07","不计收支","投资理财","支付宝","1.06","易方达增金宝A","余额宝-2024.04.06-收益发放-"
"d19ce7d3-7a72-43d7-bb95-3e1aefba5c08","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-07","收入","投资理财","京东金融","0.06","京东小金库收益","京东小金库-小金库零用钱-"
"3907e697-f9d9-4e0b-856b-5502a56a6cbf","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-06","支出","亲友代付","支付宝","20","爱金木(倪潇)","亲情卡-"
"1ace36eb-f67c-4f28-9144-d5dca6da5b4d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-06","不计收支","投资理财","支付宝","1.06","易方达增金宝A","余额宝-2024.04.05-收益发放-"
"c7a5935b-4e6c-4bcd-99ec-6e70a27005de","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-06","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"bcfccce7-39ce-48a8-948b-6fb19671cf3a","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-05","不计收支","投资理财","支付宝","1.06","易方达增金宝A","余额宝-2024.04.04-收益发放-"
"5167bb3e-5543-47c1-a1aa-5ef0ad2a5be9","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-05","支出","亲友代付","微信","17","亲属卡","A 潇潇-零钱-/"
"c9ead1a4-6b47-460c-b534-bb314d5d8512","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-05","支出","亲友代付","微信","12","亲属卡","A 潇潇-零钱-/"
"3c26f1d8-b543-41bd-aa5a-c353742a4c72","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-05","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"9e5104ee-3372-401b-bcb1-5d871b426e69","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-04","不计收支","投资理财","支付宝","1.06","易方达增金宝A","余额宝-2024.04.03-收益发放-"
"f4aeeba7-45e3-471d-a4eb-f60d602e006b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-04","支出","亲友代付","微信","19.4","亲属卡","A 潇潇-零钱-/"
"87cbc23f-bf89-48fb-9512-243344b9ec0b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-04","收入","投资理财","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"88fdb9cd-f3a3-4a8f-8ec7-f077c1e96014","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-03","支出","亲友代付","支付宝","9","爱金木(倪潇)","亲情卡-"
"29eb77be-f4a4-4358-87ed-c24f9d6fd68d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-03","不计收支","投资理财","支付宝","1.13","易方达增金宝A","余额宝-2024.04.02-收益发放-"
"df140ad6-d714-4e5c-a156-9db21b8415ba","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-03","收入","投资理财","京东金融","0.06","京东小金库收益","京东小金库-小金库零用钱-"
"bb890ec3-40ca-4919-a116-00483c4ffb4b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-03","收入","其他","京东金融","619.86","退款-西部数据（WD）1TB 笔记本台式机电脑 SSD固态硬盘 SA510 SATA M.2接口 Blue系列 3D技术","京东平台商户-京东白条-"
"d81500e0-ade2-4e16-8f2b-3cfde582489d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-03","支出","数码电器","京东金融","619.86","西部数据（WD）1TB 笔记本台式机电脑 SSD固态硬盘 SA510 SATA M.2接口 Blue系列 3D技术","京东平台商户-京东白条-"
"25fe489f-2c37-44bc-a970-0bcefa86ac36","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-02","不计收支","投资理财","支付宝","10.29","博时黄金-蚂蚁（杭州）基金销售有限公司","博时黄金-卖出至余额宝-"
"a18cc55b-2ae2-4fa5-8310-6f0b187ce059","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-02","不计收支","投资理财","支付宝","1.25","易方达增金宝A","余额宝-2024.04.01-收益发放-"
"8d824694-2607-48d3-b3d5-aa204d9327b3","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-02","支出","微信交易","微信","20.9","美团订单-24040211100400001307703362252952","美团平台商户-零钱-/"
"608e9c85-094b-46de-8d3e-ac9c128d807f","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-02","支出","亲友代付","微信","79","亲属卡","A 潇潇-零钱-/"
"60df091f-3df2-401f-bf0c-93ee5c2c681c","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-02","收入","投资理财","京东金融","0.06","京东小金库收益","京东小金库-小金库零用钱-"
"b65fb366-8f13-470f-a0ad-bf8005f78f32","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-01","不计收支","投资理财","支付宝","1.1","易方达增金宝A","余额宝-2024.03.31-收益发放-"
"c631a08f-66c7-4186-89f3-64d55fd5c180","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-04-01","收入","投资理财","京东金融","0.06","京东小金库收益","京东小金库-小金库零用钱-"
"7e14f880-76c2-48d8-b443-bd55a69782cd","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-31","支出","亲友代付","微信","2","亲属卡","A 潇潇-零钱-/"
"0748f23d-7df1-4460-b2bf-0fc928403c2d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-31","不计收支","投资理财","支付宝","1.1","易方达增金宝A","余额宝-2024.03.30-收益发放-"
"42521c1c-78cd-4d0c-9fa1-58462943a96e","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-31","收入","其他","京东金融","0.06","京东小金库收益","京东小金库-小金库零用钱-"
"b346eaa8-c103-4e4b-9c03-9cd959638e9d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-30","支出","亲友代付","微信","16.6","亲属卡","A 潇潇-零钱-/"
"e5758543-3e07-4aeb-997d-eaf8c2a492fa","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-30","不计收支","投资理财","支付宝","0.07","易方达基金管理有限公司","余额宝-自动转入-"
"e3f7a8ee-a9f7-4c54-9f17-d985a5137025","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-30","收入","转账红包","支付宝","0.07","淘宝（中国）软件有限公司","淘宝芭芭农场领现金-"
"4050e5a0-88c4-44cd-8f52-0d711a176921","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-30","不计收支","投资理财","支付宝","1.17","易方达增金宝A","余额宝-2024.03.29-收益发放-"
"51b55752-d6be-46dd-a93f-0198ff755d40","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-30","收入","其他","京东金融","0.12","京东小金库收益","京东小金库-小金库零用钱-"
"aed8054d-4a9f-4225-b8f5-0fcbaf5f14d4","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-30","支出","餐饮美食","信用卡","25.8","炸鸡","晚餐-美团"
"1fe4cb00-5eb1-4906-9c54-9242c1c8e908","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-29","不计收支","投资理财","支付宝","1.12","易方达增金宝A","余额宝-2024.03.28-收益发放-"
"53e6535e-12a7-4e62-a8e1-21be7fa39331","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-29","收入","其他","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"4d9981ef-3df3-4fd7-b5a1-0c864c6195f9","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-28","支出","亲友代付","微信","10","亲属卡","A 潇潇-零钱-/"
"df2aa6d2-c7f1-4ef3-8f2d-58a1d40ebe58","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-28","不计收支","投资理财","支付宝","0.08","易方达基金管理有限公司","余额宝-自动转入-"
"b8d5dbb6-0755-424d-aa0a-b970869fa54c","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-28","收入","转账红包","支付宝","0.08","淘宝（中国）软件有限公司","淘宝芭芭农场领现金-"
"5622efbf-5659-4225-865c-749c3fc24196","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-28","不计收支","投资理财","支付宝","1.08","易方达增金宝A","余额宝-2024.03.27-收益发放-"
"2c77ca11-c9bc-45c9-9b29-e136ba4d8017","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-28","收入","其他","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"45e616cd-32ac-479c-8587-7d1786d4c55a","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-27","支出","亲友代付","微信","4.5","亲属卡","A 潇潇-零钱-/"
"75466ded-502b-4e9b-bcfa-0a2445ddc341","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-27","支出","数码电器","支付宝","0.85","荷檬**店","【升级100W超级快充】一拖3车载通用手机多头数据线三合一拖三充电器二用多功能适用华为苹果typec安卓万能6A-"
"074f6c3d-2543-4b1f-aeb8-39e32346e25c","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-27","不计收支","投资理财","支付宝","0.07","易方达基金管理有限公司","余额宝-自动转入-"
"5a4d73d1-33df-4c63-87b3-ed54f0f875be","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-27","收入","转账红包","支付宝","0.07","淘宝（中国）软件有限公司","淘宝芭芭农场领现金-"
"05abffa6-740d-4d3f-850c-8c33f3cb5d48","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-27","不计收支","投资理财","支付宝","1.05","易方达增金宝A","余额宝-2024.03.26-收益发放-"
"88af25b4-f7ff-477e-b219-408a2106ba9c","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-27","收入","其他","京东金融","0.08","京东小金库收益","京东小金库-小金库零用钱-"
"20463956-9102-4be7-96f3-a4ce687901ce","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-26","支出","亲友代付","微信","25.39","亲属卡","A 潇潇-零钱-/"
"e72ab387-ee8a-4fc8-a2ad-a2d2a3511efc","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-26","不计收支","投资理财","支付宝","1.04","易方达增金宝A","余额宝-2024.03.25-收益发放-"
"064db57b-8265-4a5e-aac9-a74f60f36466","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-26","收入","其他","京东金融","0.12","京东小金库收益","京东小金库-小金库零用钱-"
"f5d7c3e0-1d11-4081-841e-50797dab89b8","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-26","收入","退款","招商银行","1800","退税",""
"8da6198f-cc21-4320-8e8c-70f9d506d175","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-25","支出","日用百货","支付宝","0.04","du**洁","老式挖耳勺不锈钢耳勺洁耳器家用成人儿童掏耳神器钥匙挂饰品配件-"
"3b1536c4-9689-453e-b225-5c892a7964b7","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-25","不计收支","投资理财","支付宝","1","易方达增金宝A","余额宝-2024.03.24-收益发放-"
"7fa8d151-c4cc-419c-b29b-326e88882841","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-25","收入","其他","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"7136559f-068c-4e76-9530-1272ed9dbc5c","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-24","支出","亲友代付","支付宝","34.8","爱金木(倪潇)","亲情卡-"
"64440db5-39f6-49f3-8f5e-a9a46af47645","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-24","收入","转账红包","支付宝","0.01","淘宝（中国）软件有限公司","淘宝签到提现-"
"1f235daf-2442-4f3b-972f-e8f2a8c9b8fd","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-24","不计收支","投资理财","支付宝","0.01","易方达基金管理有限公司","余额宝-自动转入-"
"c722eb83-5cd9-4ebc-ba0e-37258d67bef4","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-24","不计收支","投资理财","支付宝","1","易方达增金宝A","余额宝-2024.03.23-收益发放-"
"73fee7b2-176d-4dba-b465-16500aea14de","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-24","收入","其他","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"6d63dea8-8ef1-4b20-80ce-a11e7a8d9628","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-24","支出","餐饮美食","信用卡","12.7","过桥米线","午餐-美团"
"4451f07a-9497-4baa-a640-2722516d8cf0","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-23","收入","转账红包","微信","50","/","A 姐-/-/"
"a7b20523-72fa-4874-b855-7d15c2ff1984","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-23","收入","转账红包","微信","200","/","A 姐-/-/"
"f2ef03b2-6e3b-44ab-bddd-15fd14d376ed","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-23","不计收支","投资理财","支付宝","0.02","易方达基金管理有限公司","余额宝-自动转入-"
"fb8ec31b-1627-4610-9835-b18fa7ff36ce","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-23","收入","转账红包","支付宝","0.02","淘宝（中国）软件有限公司","淘宝签到提现-"
"5fb9714a-7a00-4105-9041-d0aad97b0d77","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-23","支出","亲友代付","支付宝","1.74","姐","亲情卡-"
"ad6c023e-61f1-428a-9e97-60d836fbd765","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-23","支出","亲友代付","支付宝","13.94","姐","亲情卡-"
"ec4e3ae4-b4ff-414e-ab04-93b828aeb1b3","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-23","支出","亲友代付","支付宝","5.21","姐","亲情卡-"
"94d3fe77-c40e-4c7d-8c9e-fefc545a4535","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-23","支出","亲友代付","支付宝","15.96","姐","亲情卡-"
"886751eb-0a80-4e24-979a-55dd74d434a7","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-23","支出","亲友代付","支付宝","68.58","姐","亲情卡-"
"8be37dbb-d500-4029-b74f-53c9d868e900","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-23","支出","亲友代付","支付宝","32.03","姐","亲情卡-"
"4d54eb02-ab95-4a30-aad9-a96712ffb3cc","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-23","支出","亲友代付","支付宝","111.98","姐","亲情卡-"
"5784311c-abac-43f9-a0f1-854568cedf86","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-23","不计收支","投资理财","支付宝","1","易方达增金宝A","余额宝-2024.03.22-收益发放-"
"c73e06f1-4df1-4f74-9c64-5eb2a729a1c6","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-23","收入","其他","京东金融","0.08","京东小金库收益","京东小金库-小金库零用钱-"
"ba2f3dd7-89a0-4835-8217-918a8b9a7c92","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-23","支出","餐饮美食","信用卡","15.4","披萨","午餐-美团"
"3add2e78-f7c1-4280-a7e5-9e5dc00f3356","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-22","支出","日用百货","支付宝","0.01","tb**4","美工刀刀片壁纸刀裁纸墙纸快递开箱介刀工具手工美术刀工业用刀-"
"46a9d9c5-87ac-41ca-947c-ff08eca78a43","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-22","不计收支","投资理财","支付宝","0.01","易方达基金管理有限公司","余额宝-自动转入-"
"746611af-0d5a-486f-ba13-55fc0d49f865","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-22","收入","转账红包","支付宝","0.01","淘宝（中国）软件有限公司","淘宝签到提现-"
"f4a7f8cb-27ea-4453-96a7-87944813fc36","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-22","不计收支","投资理财","支付宝","0.1","易方达基金管理有限公司","余额宝-自动转入-"
"cddbd4ab-abef-4a16-b355-874a29bbcb05","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-22","收入","转账红包","支付宝","0.1","淘宝（中国）软件有限公司","淘宝芭芭农场领现金-"
"0af74a27-1ad4-4113-b817-a330f0a2a5e6","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-22","不计收支","投资理财","支付宝","1.01","易方达增金宝A","余额宝-2024.03.21-收益发放-"
"e4292983-2967-4520-87d5-c4e5c4ef7769","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-22","收入","其他","京东金融","0.08","京东小金库收益","京东小金库-小金库零用钱-"
"cb017d4a-82d8-482d-89da-3adc0be62c6c","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-21","不计收支","投资理财","支付宝","10000","蚂蚁财富-蚂蚁（杭州）基金销售有限公司","蚂蚁财富-大成月添利一个月滚动持有中短债债券A-买入-"
"c1628f63-4c0d-43ac-8834-385d9f346336","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-21","不计收支","投资理财","支付宝","5888","余额宝","余额宝-单次转入-"
"e0b2ef4d-bb07-4257-894a-2255a92b3567","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-21","不计收支","投资理财","支付宝","2000","余额宝","余额宝-单次转入-"
"7a93e575-8634-425c-8740-feed54e69e40","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-21","不计收支","投资理财","支付宝","10000","蚂蚁财富-蚂蚁（杭州）基金销售有限公司","蚂蚁财富-大成稳安60天滚动持有债券A-买入-"
"8e483487-db1f-4b87-b3d1-92df55d9f5ea","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-21","不计收支","投资理财","支付宝","1888","余额宝","余额宝-单次转入-"
"e3e4b5f3-aca6-4e82-9c56-ec4fb86508d5","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-21","不计收支","投资理财","支付宝","1.02","易方达增金宝A","余额宝-2024.03.20-收益发放-"
"2cab56ad-b179-4889-9b71-95e4193c0295","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-21","收入","其他","京东金融","0.06","京东小金库收益","京东小金库-小金库零用钱-"
"2b87aa53-1786-48dc-ba7f-7669add6c57d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-20","支出","亲友代付","微信","16.56","亲属卡","A 潇潇-中信银行(6976)-/"
"1a87d129-0045-421a-bdeb-39b28bd04b3e","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-20","不计收支","投资理财","支付宝","2.38","易方达基金管理有限公司","余额宝-自动转入-"
"89f39b3e-9d06-4766-8e06-08cc38896ab6","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-20","收入","转账红包","支付宝","2.38","淘宝（中国）软件有限公司","淘宝芭芭农场领现金-"
"f4141831-6cca-4bd1-af3a-7bbd8f500fc6","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-20","不计收支","投资理财","支付宝","1.01","易方达增金宝A","余额宝-2024.03.19-收益发放-"
"39fa76f8-4193-476e-be4a-4e124e9a0b21","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-20","收入","其他","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"d3ec3187-6388-46c8-877c-9fd650bf2ee5","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-20","支出","餐饮美食","信用卡","23.06","买菜","美团优选"
"21ccb1d8-27b2-4014-ae5b-a28f1d4bacf7","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-19","不计收支","投资理财","支付宝","308.05","蚂蚁财富-蚂蚁（杭州）基金销售有限公司","蚂蚁财富-大成策略回报混合A-卖出至余额宝-"
"252b5a38-7078-4f5d-85e0-5de4ce42ce8e","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-19","支出","美容美发","支付宝","0.08","ac**店","拔毛钳眉夹镊子修眉神器工具拔胡子拔胡须斜口平头男女家用便携式-"
"cfb0bec8-1e6f-446e-b233-2dec78c4fb98","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-19","不计收支","投资理财","支付宝","0.01","易方达基金管理有限公司","余额宝-自动转入-"
"5a1bd627-3f29-40ec-a3a0-82ec6b7a0d2b","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-19","收入","转账红包","支付宝","0.01","淘宝（中国）软件有限公司","淘宝签到提现-"
"4d94b948-1289-4fc1-a7e5-44561071936e","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-19","不计收支","投资理财","支付宝","0.51","易方达基金管理有限公司","余额宝-自动转入-"
"9c51f56a-3786-4bba-a8c0-313a10c946b2","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-19","收入","转账红包","支付宝","0.51","淘宝（中国）软件有限公司","淘宝芭芭农场领现金-"
"6bcdfa9b-0428-4b0b-98bc-e5b3413f8829","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-19","不计收支","投资理财","支付宝","0.62","易方达增金宝A","余额宝-2024.03.18-收益发放-"
"0953a4f0-8624-4a57-b1cd-48e5af89ddea","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-19","收入","其他","京东金融","0.06","京东小金库收益","京东小金库-小金库零用钱-"
"80d48ef8-3341-46ea-9a71-b61eb36f6a46","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","支出","餐饮美食","支付宝","17.19","饿了么","炉盖香酥鸡饼(万达高新店)外卖订单-"
"bbbc1224-49df-4669-b233-2351619f9c0d","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","不计收支","投资理财","支付宝","20000","余额宝","余额宝-单次转入-"
"93bc0831-1530-46b5-99b3-642f8109acc1","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","不计收支","投资理财","支付宝","10000","蚂蚁财富-蚂蚁（杭州）基金销售有限公司","蚂蚁财富-大成稳安60天滚动持有债券A-买入-"
"23199b30-8223-4473-9aca-7fe4ac101e98","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","不计收支","投资理财","支付宝","9992.01","蚂蚁财富-蚂蚁（杭州）基金销售有限公司","蚂蚁财富-鹏华年年红一年持有期债券A-买入-"
"af2a42fa-be71-4e78-9342-c0976ebd404f","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","不计收支","投资理财","支付宝","50000","蚂蚁财富-蚂蚁（杭州）基金销售有限公司","蚂蚁财富-国投瑞银增利宝货币A-买入-"
"181f80f7-2541-446d-a6ed-8c4b78a2d6ff","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","不计收支","投资理财","支付宝","9993.87","蚂蚁财富-蚂蚁（杭州）基金销售有限公司","蚂蚁财富-兴证全球恒惠30天持有期超短债债券A-买入-"
"49f54513-0a32-44d5-8fce-b5d313710146","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","不计收支","其他","支付宝","1173.84","花呗","花呗主动还款-2024年03月账单-"
"b2949a95-2b5d-4bce-ba2e-ccbaa636d93f","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","支出","亲友代付","支付宝","74","爱金木(倪潇)","亲情卡-"
"c3699678-7f85-4607-8a7b-d856b1accd0c","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","支出","日用百货","支付宝","0.03","上饶**司","厨房水槽过滤网下水道水池洗碗槽地漏提笼垃圾漏网洗菜盆漏水网袋-"
"6170f882-f3c8-4dd5-a8d2-3f0f4e967e9f","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","支出","餐饮美食","支付宝","0.01","五米常香旗舰店","芭芭农场  备注: bid_LMALL202007080001 lid_1106219255-"
"999357b6-ebf5-45c7-8ea8-a639bd44c50f","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","不计收支","投资理财","支付宝","0.61","易方达增金宝A","余额宝-2024.03.17-收益发放-"
"dad4b614-f7f9-4d2f-a829-8a1cb49ff8eb","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","不计收支","投资理财","支付宝","0.01","易方达基金管理有限公司","余额宝-自动转入-"
"2b2d005e-3413-4919-99ac-a1c8d114308f","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","收入","转账红包","支付宝","0.01","淘宝（中国）软件有限公司","淘宝签到提现-"
"19dd04b9-ea24-4b6d-ab61-73de6afad04f","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","不计收支","投资理财","支付宝","0.62","易方达基金管理有限公司","余额宝-自动转入-"
"b7c9675e-574a-4ee8-95b7-e7c444c2fa5a","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","收入","转账红包","支付宝","0.62","淘宝（中国）软件有限公司","淘宝芭芭农场领现金-"
"349e13a4-cb14-4776-84a4-d5831309f404","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-18","收入","其他","京东金融","0.05","京东小金库收益","京东小金库-小金库零用钱-"
"19dd77cf-59b2-4d9d-bbd1-8bf1ac667773","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-17","支出","转账红包","微信","5000","转账备注:微信转账","A 潇潇-招商银行(5196)-/"
"ba5936cc-1738-4908-a525-36e290b938dd","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-17","不计收支","投资理财","支付宝","0.57","易方达基金管理有限公司","余额宝-自动转入-"
"d8c00e5d-58af-431c-95c0-c0d0ac4ebd8c","e4c334a6-206b-4bdb-8ed5-9e7afd265889","2024-03-17","收入","转账红包","支付宝","0.57","淘宝（中国）软件有限公司","淘宝芭芭农场领现金-"
